Longitude,Latitude,Pixel,Scan
26.465707,31.8847739,3100,178200
26.4860229,31.8843693,3200,178200
26.5063398,31.8839615,3300,178200
26.526658,31.8835505,3400,178200
26.5469775,31.8831362,3500,178200
26.5672985,31.8827187,3600,178200
26.5876209,31.8822979,3700,178200
26.607945,31.8818739,3800,178200
26.6282707,31.8814466,3900,178200
26.648395,31.8810204,3999,178200
25.8355331,31.8793495,0,178300
25.8558566,31.8790443,100,178300
25.8761785,31.878736,200,178300
25.8964987,31.8784245,300,178300
25.9168174,31.8781098,400,178300
25.9371347,31.8777919,500,178300
25.9574506,31.8774708,600,178300
25.9777652,31.8771465,700,178300
25.9980787,31.8768191,800,178300
26.0183911,31.8764884,900,178300
26.0387025,31.8761545,1000,178300
26.0590131,31.8758175,1100,178300
26.0793228,31.8754772,1200,178300
26.0996319,31.8751338,1300,178300
26.1199403,31.8747872,1400,178300
26.1402482,31.8744373,1500,178300
26.1605557,31.8740843,1600,178300
26.1808629,31.873728,1700,178300
26.2011698,31.8733686,1800,178300
26.2214765,31.8730059,1900,178300
26.2417832,31.8726401,2000,178300
26.26209,31.872271,2100,178300
26.2823968,31.8718987,2200,178300
26.3027039,31.8715232,2300,178300
26.3230113,31.8711445,2400,178300
26.3433191,31.8707626,2500,178300
26.3636274,31.8703774,2600,178300
26.3839363,31.869989,2700,178300
26.4042458,31.8695975,2800,178300
26.4245562,31.8692026,2900,178300
26.4448674,31.8688046,3000,178300
26.4651795,31.8684033,3100,178300
26.4854927,31.8679988,3200,178300
26.505807,31.8675911,3300,178300
26.5261226,31.8671801,3400,178300
26.5464395,31.8667659,3500,178300
26.5667578,31.8663484,3600,178300
26.5870777,31.8659277,3700,178300
26.6073991,31.8655038,3800,178300
26.6277222,31.8650766,3900,178300
26.6478439,31.8646505,3999,178300
25.8350871,31.8629711,0,178400
25.8554081,31.862666,100,178400
25.8757273,31.8623578,200,178400
25.8960449,31.8620463,300,178400
25.916361,31.8617316,400,178400
25.9366756,31.8614138,500,178400
25.9569889,31.8610927,600,178400
25.9773009,31.8607685,700,178400
25.9976118,31.8604411,800,178400
26.0179216,31.8601105,900,178400
26.0382304,31.8597767,1000,178400
26.0585383,31.8594397,1100,178400
26.0788454,31.8590995,1200,178400
26.0991518,31.8587561,1300,178400
26.1194576,31.8584095,1400,178400
26.1397629,31.8580598,1500,178400
26.1600678,31.8577068,1600,178400
26.1803723,31.8573506,1700,178400
26.2006766,31.8569912,1800,178400
26.2209807,31.8566286,1900,178400
26.2412848,31.8562628,2000,178400
26.2615889,31.8558938,2100,178400
26.2818932,31.8555216,2200,178400
26.3021976,31.8551462,2300,178400
26.3225024,31.8547676,2400,178400
26.3428076,31.8543857,2500,178400
26.3631133,31.8540007,2600,178400
26.3834195,31.8536124,2700,178400
26.4037265,31.8532209,2800,178400
26.4240342,31.8528262,2900,178400
26.4443427,31.8524282,3000,178400
26.4646523,31.852027,3100,178400
26.4849629,31.8516226,3200,178400
26.5052746,31.851215,3300,178400
26.5255875,31.8508041,3400,178400
26.5459018,31.85039,3500,178400
26.5662175,31.8499726,3600,178400
26.5865347,31.849552,3700,178400
26.6068535,31.8491282,3800,178400
26.6271741,31.8487011,3900,178400
26.6472931,31.8482751,3999,178400
25.834646,31.8466058,0,178500
25.8549644,31.8463007,100,178500
25.875281,31.8459925,200,178500
25.8955959,31.845681,300,178500
25.9159094,31.8453664,400,178500
25.9362214,31.8450486,500,178500
25.9565321,31.8447276,600,178500
25.9768415,31.8444034,700,178500
25.9971497,31.8440761,800,178500
26.0174569,31.8437455,900,178500
26.037763,31.8434117,1000,178500
26.0580683,31.8430748,1100,178500
26.0783728,31.8427347,1200,178500
26.0986766,31.8423913,1300,178500
26.1189798,31.8420448,1400,178500
26.1392825,31.8416951,1500,178500
26.1595847,31.8413422,1600,178500
26.1798867,31.840986,1700,178500
26.2001883,31.8406267,1800,178500
26.2204899,31.8402642,1900,178500
26.2407913,31.8398985,2000,178500
26.2610928,31.8395295,2100,178500
26.2813944,31.8391574,2200,178500
26.3016963,31.838782,2300,178500
26.3219984,31.8384035,2400,178500
26.342301,31.8380217,2500,178500
26.3626041,31.8376367,2600,178500
26.3829077,31.8372485,2700,178500
26.403212,31.8368571,2800,178500
26.4235171,31.8364624,2900,178500
26.4438231,31.8360645,3000,178500
26.46413,31.8356635,3100,178500
26.484438,31.8352591,3200,178500
26.5047471,31.8348516,3300,178500
26.5250574,31.8344408,3400,178500
26.5453691,31.8340268,3500,178500
26.5656822,31.8336095,3600,178500
26.5859968,31.833189,3700,178500
26.606313,31.8327652,3800,178500
26.6266309,31.8323382,3900,178500
26.6467474,31.8319123,3999,178500
25.8342014,31.8302381,0,178600
25.8545171,31.829933,100,178600
25.8748311,31.8296248,200,178600
25.8951435,31.8293133,300,178600
25.9154543,31.8289987,400,178600
25.9357637,31.8286809,500,178600
25.9560717,31.8283599,600,178600
25.9763785,31.8280357,700,178600
25.9966841,31.8277083,800,178600
26.0169887,31.8273778,900,178600
26.0372923,31.8270441,1000,178600
26.0575949,31.8267071,1100,178600
26.0778968,31.826367,1200,178600
26.098198,31.8260237,1300,178600
26.1184986,31.8256772,1400,178600
26.1387986,31.8253275,1500,178600
26.1590983,31.8249746,1600,178600
26.1793976,31.8246185,1700,178600
26.1996966,31.8242592,1800,178600
26.2199955,31.8238967,1900,178600
26.2402944,31.823531,2000,178600
26.2605932,31.8231621,2100,178600
26.2808923,31.82279,2200,178600
26.3011915,31.8224147,2300,178600
26.321491,31.8220361,2400,178600
26.341791,31.8216544,2500,178600
26.3620914,31.8212694,2600,178600
26.3823924,31.8208813,2700,178600
26.4026941,31.8204899,2800,178600
26.4229966,31.8200953,2900,178600
26.4433,31.8196975,3000,178600
26.4636043,31.8192964,3100,178600
26.4839096,31.8188921,3200,178600
26.5042161,31.8184846,3300,178600
26.5245239,31.8180739,3400,178600
26.5448329,31.8176599,3500,178600
26.5651434,31.8172427,3600,178600
26.5854554,31.8168223,3700,178600
26.605769,31.8163986,3800,178600
26.6260843,31.8159717,3900,178600
26.6461982,31.8155458,3999,178600
25.8337593,31.8138657,0,178700
25.8540724,31.8135607,100,178700
25.8743837,31.8132524,200,178700
25.8946935,31.812941,300,178700
25.9150017,31.8126264,400,178700
25.9353085,31.8123087,500,178700
25.9556139,31.8119877,600,178700
25.975918,31.8116636,700,178700
25.996221,31.8113363,800,178700
26.016523,31.8110058,900,178700
26.0368239,31.8106721,1000,178700
26.057124,31.8103352,1100,178700
26.0774232,31.8099951,1200,178700
26.0977218,31.8096519,1300,178700
26.1180198,31.8093054,1400,178700
26.1383172,31.8089558,1500,178700
26.1586142,31.808603,1600,178700
26.1789109,31.8082469,1700,178700
26.1992073,31.8078877,1800,178700
26.2195036,31.8075253,1900,178700
26.2397999,31.8071596,2000,178700
26.2600961,31.8067908,2100,178700
26.2803925,31.8064188,2200,178700
26.3006891,31.8060435,2300,178700
26.3209861,31.8056651,2400,178700
26.3412834,31.8052834,2500,178700
26.3615812,31.8048985,2600,178700
26.3818797,31.8045104,2700,178700
26.4021788,31.8041191,2800,178700
26.4224786,31.8037246,2900,178700
26.4427794,31.8033269,3000,178700
26.4630811,31.8029259,3100,178700
26.4833838,31.8025217,3200,178700
26.5036877,31.8021143,3300,178700
26.5239928,31.8017037,3400,178700
26.5442992,31.8012898,3500,178700
26.5646071,31.8008727,3600,178700
26.5849165,31.8004523,3700,178700
26.6052275,31.8000288,3800,178700
26.6255402,31.7996019,3900,178700
26.6456515,31.7991762,3999,178700
25.8333145,31.7974855,0,178800
25.853625,31.7971805,100,178800
25.8739338,31.7968723,200,178800
25.8942409,31.7965609,300,178800
25.9145465,31.7962464,400,178800
25.9348506,31.7959287,500,178800
25.9551534,31.7956078,600,178800
25.975455,31.7952837,700,178800
25.9957554,31.7949564,800,178800
26.0160547,31.794626,900,178800
26.036353,31.7942923,1000,178800
26.0566505,31.7939555,1100,178800
26.0769471,31.7936155,1200,178800
26.0972431,31.7932723,1300,178800
26.1175384,31.7929259,1400,178800
26.1378332,31.7925763,1500,178800
26.1581276,31.7922235,1600,178800
26.1784217,31.7918676,1700,178800
26.1987155,31.7915084,1800,178800
26.2190092,31.791146,1900,178800
26.2393028,31.7907805,2000,178800
26.2595965,31.7904117,2100,178800
26.2798903,31.7900398,2200,178800
26.3001843,31.7896646,2300,178800
26.3204786,31.7892862,2400,178800
26.3407733,31.7889046,2500,178800
26.3610685,31.7885198,2600,178800
26.3813643,31.7881318,2700,178800
26.4016608,31.7877406,2800,178800
26.4219581,31.7873462,2900,178800
26.4422562,31.7869485,3000,178800
26.4625553,31.7865477,3100,178800
26.4828554,31.7861436,3200,178800
26.5031567,31.7857363,3300,178800
26.5234592,31.7853257,3400,178800
26.543763,31.7849119,3500,178800
26.5640683,31.7844949,3600,178800
26.584375,31.7840747,3700,178800
26.6046834,31.7836512,3800,178800
26.6249935,31.7832245,3900,178800
26.6451022,31.7827988,3999,178800
25.8328725,31.7811211,0,178900
25.8531804,31.7808161,100,178900
25.8734865,31.780508,200,178900
25.893791,31.7801966,300,178900
25.914094,31.7798821,400,178900
25.9343956,31.7795644,500,178900
25.9546957,31.7792435,600,178900
25.9749947,31.7789194,700,178900
25.9952925,31.7785922,800,178900
26.0155892,31.7782617,900,178900
26.0358849,31.7779281,1000,178900
26.0561797,31.7775913,1100,178900
26.0764738,31.7772513,1200,178900
26.0967671,31.7769081,1300,178900
26.1170598,31.7765618,1400,178900
26.137352,31.7762122,1500,178900
26.1576438,31.7758595,1600,178900
26.1779353,31.7755035,1700,178900
26.1982265,31.7751444,1800,178900
26.2185176,31.7747821,1900,178900
26.2388086,31.7744166,2000,178900
26.2590996,31.7740478,2100,178900
26.2793908,31.7736759,2200,178900
26.2996822,31.7733008,2300,178900
26.3199739,31.7729225,2400,178900
26.340266,31.7725409,2500,178900
26.3605586,31.7721562,2600,178900
26.3808518,31.7717682,2700,178900
26.4011457,31.7713771,2800,178900
26.4214404,31.7709827,2900,178900
26.4417359,31.7705851,3000,178900
26.4620324,31.7701843,3100,178900
26.4823299,31.7697802,3200,178900
26.5026286,31.769373,3300,178900
26.5229285,31.7689625,3400,178900
26.5432297,31.7685488,3500,178900
26.5635324,31.7681318,3600,178900
26.5838365,31.7677116,3700,178900
26.6041423,31.7672882,3800,178900
26.6244497,31.7668616,3900,178900
26.6445559,31.766436,3999,178900
25.8324234,31.7647529,0,179000
25.8527286,31.7644479,100,179000
25.8730322,31.7641397,200,179000
25.8933341,31.7638284,300,179000
25.9136344,31.7635138,400,179000
25.9339334,31.7631961,500,179000
25.9542309,31.7628752,600,179000
25.9745273,31.7625511,700,179000
25.9948224,31.7622239,800,179000
26.0151165,31.7618934,900,179000
26.0354096,31.7615598,1000,179000
26.0557019,31.761223,1100,179000
26.0759933,31.760883,1200,179000
26.0962841,31.7605399,1300,179000
26.1165742,31.7601935,1400,179000
26.1368638,31.759844,1500,179000
26.157153,31.7594912,1600,179000
26.1774418,31.7591353,1700,179000
26.1977304,31.7587762,1800,179000
26.2180189,31.7584139,1900,179000
26.2383073,31.7580484,2000,179000
26.2585957,31.7576797,2100,179000
26.2788843,31.7573078,2200,179000
26.2991731,31.7569327,2300,179000
26.3194622,31.7565544,2400,179000
26.3397517,31.7561729,2500,179000
26.3600417,31.7557882,2600,179000
26.3803323,31.7554002,2700,179000
26.4006236,31.7550091,2800,179000
26.4209156,31.7546148,2900,179000
26.4412085,31.7542172,3000,179000
26.4615024,31.7538164,3100,179000
26.4817973,31.7534124,3200,179000
26.5020934,31.7530052,3300,179000
26.5223907,31.7525948,3400,179000
26.5426893,31.7521811,3500,179000
26.5629893,31.7517642,3600,179000
26.5832909,31.7513441,3700,179000
26.603594,31.7509207,3800,179000
26.6238989,31.7504941,3900,179000
26.6440025,31.7500686,3999,179000
25.8319836,31.7483737,0,179100
25.8522862,31.7480688,100,179100
25.8725871,31.7477606,200,179100
25.8928864,31.7474493,300,179100
25.9131842,31.7471348,400,179100
25.9334805,31.7468171,500,179100
25.9537755,31.7464962,600,179100
25.9740692,31.7461722,700,179100
25.9943617,31.745845,800,179100
26.0146532,31.7455146,900,179100
26.0349437,31.745181,1000,179100
26.0552333,31.7448443,1100,179100
26.0755222,31.7445043,1200,179100
26.0958103,31.7441612,1300,179100
26.1160978,31.7438149,1400,179100
26.1363848,31.7434654,1500,179100
26.1566714,31.7431127,1600,179100
26.1769576,31.7427569,1700,179100
26.1972436,31.7423978,1800,179100
26.2175295,31.7420356,1900,179100
26.2378153,31.7416701,2000,179100
26.2581011,31.7413015,2100,179100
26.2783871,31.7409297,2200,179100
26.2986733,31.7405546,2300,179100
26.3189598,31.7401764,2400,179100
26.3392467,31.739795,2500,179100
26.3595341,31.7394103,2600,179100
26.379822,31.7390225,2700,179100
26.4001107,31.7386314,2800,179100
26.4204001,31.7382371,2900,179100
26.4406905,31.7378397,3000,179100
26.4609817,31.737439,3100,179100
26.481274,31.7370351,3200,179100
26.5015675,31.7366279,3300,179100
26.5218622,31.7362176,3400,179100
26.5421582,31.735804,3500,179100
26.5624557,31.7353872,3600,179100
26.5827546,31.7349671,3700,179100
26.6030552,31.7345439,3800,179100
26.6233574,31.7341174,3900,179100
26.6434584,31.7336919,3999,179100
25.831542,31.7320022,0,179200
25.8518421,31.7316972,100,179200
25.8721404,31.7313891,200,179200
25.892437,31.7310778,300,179200
25.9127322,31.7307633,400,179200
25.9330259,31.7304457,500,179200
25.9533183,31.7301249,600,179200
25.9736094,31.7298009,700,179200
25.9938993,31.7294737,800,179200
26.0141882,31.7291433,900,179200
26.0344761,31.7288098,1000,179200
26.0547631,31.7284731,1100,179200
26.0750493,31.7281332,1200,179200
26.0953349,31.7277901,1300,179200
26.1156198,31.7274439,1400,179200
26.1359042,31.7270944,1500,179200
26.1561881,31.7267418,1600,179200
26.1764718,31.726386,1700,179200
26.1967552,31.726027,1800,179200
26.2170384,31.7256648,1900,179200
26.2373216,31.7252994,2000,179200
26.2576049,31.7249308,2100,179200
26.2778882,31.7245591,2200,179200
26.2981718,31.7241841,2300,179200
26.3184557,31.7238059,2400,179200
26.33874,31.7234245,2500,179200
26.3590248,31.72304,2600,179200
26.3793102,31.7226522,2700,179200
26.3995963,31.7222612,2800,179200
26.4198831,31.721867,2900,179200
26.4401708,31.7214696,3000,179200
26.4604595,31.721069,3100,179200
26.4807492,31.7206652,3200,179200
26.50104,31.7202581,3300,179200
26.5213321,31.7198478,3400,179200
26.5416256,31.7194343,3500,179200
26.5619204,31.7190176,3600,179200
26.5822168,31.7185976,3700,179200
26.6025147,31.7181745,3800,179200
26.6228144,31.717748,3900,179200
26.6429128,31.7173227,3999,179200
25.8310915,31.7156372,0,179300
25.8513889,31.7153322,100,179300
25.8716846,31.7150241,200,179300
25.8919787,31.7147128,300,179300
25.9122712,31.7143983,400,179300
25.9325623,31.7140807,500,179300
25.9528521,31.7137599,600,179300
25.9731406,31.7134359,700,179300
25.993428,31.7131088,800,179300
26.0137143,31.7127784,900,179300
26.0339996,31.7124449,1000,179300
26.054284,31.7121083,1100,179300
26.0745676,31.7117684,1200,179300
26.0948505,31.7114253,1300,179300
26.1151328,31.7110791,1400,179300
26.1354146,31.7107297,1500,179300
26.155696,31.7103771,1600,179300
26.1759771,31.7100213,1700,179300
26.1962579,31.7096624,1800,179300
26.2165385,31.7093002,1900,179300
26.2368191,31.7089349,2000,179300
26.2570997,31.7085664,2100,179300
26.2773805,31.7081946,2200,179300
26.2976615,31.7078197,2300,179300
26.3179428,31.7074416,2400,179300
26.3382245,31.7070603,2500,179300
26.3585067,31.7066757,2600,179300
26.3787895,31.706288,2700,179300
26.3990729,31.7058971,2800,179300
26.4193572,31.705503,2900,179300
26.4396423,31.7051056,3000,179300
26.4599284,31.7047051,3100,179300
26.4802155,31.7043013,3200,179300
26.5005037,31.7038943,3300,179300
26.5207932,31.7034841,3400,179300
26.541084,31.7030707,3500,179300
26.5613763,31.702654,3600,179300
26.58167,31.7022341,3700,179300
26.6019654,31.701811,3800,179300
26.6222625,31.7013847,3900,179300
26.6423583,31.7009594,3999,179300
25.8306539,31.6992625,0,179400
25.8509487,31.6989576,100,179400
25.8712418,31.6986494,200,179400
25.8915332,31.6983382,300,179400
25.9118232,31.6980237,400,179400
25.9321117,31.6977061,500,179400
25.9523989,31.6973853,600,179400
25.9726848,31.6970613,700,179400
25.9929695,31.6967342,800,179400
26.0132532,31.6964039,900,179400
26.0335359,31.6960704,1000,179400
26.0538177,31.6957337,1100,179400
26.0740987,31.6953939,1200,179400
26.094379,31.6950509,1300,179400
26.1146587,31.6947047,1400,179400
26.1349379,31.6943553,1500,179400
26.1552167,31.6940027,1600,179400
26.1754952,31.693647,1700,179400
26.1957734,31.693288,1800,179400
26.2160514,31.6929259,1900,179400
26.2363294,31.6925606,2000,179400
26.2566074,31.6921921,2100,179400
26.2768856,31.6918204,2200,179400
26.297164,31.6914456,2300,179400
26.3174427,31.6910675,2400,179400
26.3377218,31.6906862,2500,179400
26.3580014,31.6903017,2600,179400
26.3782816,31.6899141,2700,179400
26.3985625,31.6895232,2800,179400
26.4188441,31.6891291,2900,179400
26.4391266,31.6887318,3000,179400
26.4594101,31.6883313,3100,179400
26.4796946,31.6879276,3200,179400
26.4999803,31.6875207,3300,179400
26.5202672,31.6871105,3400,179400
26.5405554,31.6866971,3500,179400
26.5608451,31.6862805,3600,179400
26.5811362,31.6858607,3700,179400
26.601429,31.6854377,3800,179400
26.6217235,31.6850114,3900,179400
26.6418168,31.6845862,3999,179400
25.8302085,31.6828814,0,179500
25.8505007,31.6825765,100,179500
25.8707912,31.6822684,200,179500
25.8910801,31.6819572,300,179500
25.9113674,31.6816428,400,179500
25.9316533,31.6813252,500,179500
25.9519379,31.6810045,600,179500
25.9722212,31.6806806,700,179500
25.9925033,31.6803535,800,179500
26.0127844,31.6800233,900,179500
26.0330645,31.6796899,1000,179500
26.0533437,31.6793533,1100,179500
26.0736222,31.6790135,1200,179500
26.0938999,31.6786705,1300,179500
26.114177,31.6783244,1400,179500
26.1344536,31.6779751,1500,179500
26.1547298,31.6776226,1600,179500
26.1750056,31.677267,1700,179500
26.1952812,31.6769081,1800,179500
26.2155567,31.6765461,1900,179500
26.2358321,31.6761808,2000,179500
26.2561075,31.6758124,2100,179500
26.2763831,31.6754408,2200,179500
26.2966589,31.675066,2300,179500
26.316935,31.6746881,2400,179500
26.3372115,31.6743069,2500,179500
26.3574885,31.6739225,2600,179500
26.3777661,31.6735349,2700,179500
26.3980444,31.6731441,2800,179500
26.4183234,31.6727501,2900,179500
26.4386033,31.6723529,3000,179500
26.4588842,31.6719525,3100,179500
26.4791661,31.6715489,3200,179500
26.4994492,31.6711421,3300,179500
26.5197335,31.6707321,3400,179500
26.5400191,31.6703188,3500,179500
26.5603062,31.6699023,3600,179500
26.5805948,31.6694826,3700,179500
26.6008849,31.6690597,3800,179500
26.6211768,31.6686335,3900,179500
26.6412675,31.6682085,3999,179500
25.8297675,31.6665123,0,179600
25.8500571,31.6662074,100,179600
25.870345,31.6658994,200,179600
25.8906313,31.6655882,300,179600
25.910916,31.6652738,400,179600
25.9311993,31.6649563,500,179600
25.9514813,31.6646356,600,179600
25.971762,31.6643117,700,179600
25.9920415,31.6639846,800,179600
26.01232,31.6636544,900,179600
26.0325975,31.663321,1000,179600
26.0528742,31.6629845,1100,179600
26.07315,31.6626447,1200,179600
26.0934251,31.6623018,1300,179600
26.1136996,31.6619558,1400,179600
26.1339736,31.6616065,1500,179600
26.1542472,31.6612541,1600,179600
26.1745205,31.6608984,1700,179600
26.1947935,31.6605396,1800,179600
26.2150663,31.6601777,1900,179600
26.2353391,31.6598125,2000,179600
26.255612,31.6594441,2100,179600
26.275885,31.6590726,2200,179600
26.2961582,31.6586979,2300,179600
26.3164317,31.6583199,2400,179600
26.3367056,31.6579388,2500,179600
26.35698,31.6575545,2600,179600
26.377255,31.657167,2700,179600
26.3975307,31.6567763,2800,179600
26.4178072,31.6563824,2900,179600
26.4380845,31.6559852,3000,179600
26.4583628,31.6555849,3100,179600
26.4786421,31.6551814,3200,179600
26.4989226,31.6547746,3300,179600
26.5192043,31.6543647,3400,179600
26.5394874,31.6539515,3500,179600
26.5597718,31.6535351,3600,179600
26.5800578,31.6531155,3700,179600
26.6003454,31.6526926,3800,179600
26.6206347,31.6522666,3900,179600
26.6407228,31.6518416,3999,179600
25.829317,31.6501417,0,179700
25.8496041,31.6498369,100,179700
25.8698894,31.6495288,200,179700
25.8901731,31.6492176,300,179700
25.9104552,31.6489032,400,179700
25.9307359,31.6485857,500,179700
25.9510153,31.648265,600,179700
25.9712934,31.6479411,700,179700
25.9915704,31.6476141,800,179700
26.0118463,31.6472839,900,179700
26.0321212,31.6469505,1000,179700
26.0523952,31.6466139,1100,179700
26.0726685,31.6462742,1200,179700
26.092941,31.6459313,1300,179700
26.1132129,31.6455852,1400,179700
26.1334843,31.645236,1500,179700
26.1537553,31.6448836,1600,179700
26.174026,31.644528,1700,179700
26.1942964,31.6441692,1800,179700
26.2145667,31.6438072,1900,179700
26.2348369,31.6434421,2000,179700
26.2551072,31.6430738,2100,179700
26.2753776,31.6427022,2200,179700
26.2956482,31.6423275,2300,179700
26.3159191,31.6419496,2400,179700
26.3361904,31.6415686,2500,179700
26.3564622,31.6411843,2600,179700
26.3767346,31.6407968,2700,179700
26.3970077,31.6404061,2800,179700
26.4172816,31.6400122,2900,179700
26.4375563,31.6396152,3000,179700
26.457832,31.6392149,3100,179700
26.4781088,31.6388114,3200,179700
26.4983867,31.6384047,3300,179700
26.5186658,31.6379948,3400,179700
26.5389462,31.6375816,3500,179700
26.5592281,31.6371653,3600,179700
26.5795115,31.6367457,3700,179700
26.5997965,31.636323,3800,179700
26.6200832,31.6358969,3900,179700
26.6401688,31.635472,3999,179700
25.8288779,31.6337652,0,179800
25.8491624,31.6334603,100,179800
25.8694451,31.6331523,200,179800
25.8897262,31.6328411,300,179800
25.9100057,31.6325268,400,179800
25.9302838,31.6322093,500,179800
25.9505606,31.6318886,600,179800
25.9708361,31.6315647,700,179800
25.9911105,31.6312377,800,179800
26.0113838,31.6309076,900,179800
26.0316561,31.6305742,1000,179800
26.0519276,31.6302377,1100,179800
26.0721982,31.629898,1200,179800
26.0924682,31.6295552,1300,179800
26.1127375,31.6292091,1400,179800
26.1330063,31.6288599,1500,179800
26.1532747,31.6285076,1600,179800
26.1735428,31.628152,1700,179800
26.1938106,31.6277933,1800,179800
26.2140783,31.6274314,1900,179800
26.2343459,31.6270663,2000,179800
26.2546136,31.626698,2100,179800
26.2748814,31.6263266,2200,179800
26.2951494,31.6259519,2300,179800
26.3154177,31.6255741,2400,179800
26.3356865,31.625193,2500,179800
26.3559557,31.6248088,2600,179800
26.3762255,31.6244214,2700,179800
26.396496,31.6240308,2800,179800
26.4167673,31.623637,2900,179800
26.4370395,31.62324,3000,179800
26.4573126,31.6228398,3100,179800
26.4775867,31.6224364,3200,179800
26.497862,31.6220297,3300,179800
26.5181386,31.6216199,3400,179800
26.5384164,31.6212069,3500,179800
26.5586957,31.6207906,3600,179800
26.5789765,31.6203711,3700,179800
26.5992589,31.6199484,3800,179800
26.619543,31.6195225,3900,179800
26.6396261,31.6190976,3999,179800
25.8284264,31.617389,0,179900
25.8487082,31.6170841,100,179900
25.8689884,31.6167762,200,179900
25.8892669,31.616465,300,179900
25.9095439,31.6161507,400,179900
25.9298194,31.6158333,500,179900
25.9500936,31.6155126,600,179900
25.9703665,31.6151888,700,179900
25.9906383,31.6148619,800,179900
26.010909,31.6145318,900,179900
26.0311788,31.6141985,1000,179900
26.0514476,31.613862,1100,179900
26.0717157,31.6135224,1200,179900
26.091983,31.6131796,1300,179900
26.1122498,31.6128337,1400,179900
26.132516,31.6124845,1500,179900
26.1527818,31.6121322,1600,179900
26.1730473,31.6117767,1700,179900
26.1933126,31.6114181,1800,179900
26.2135777,31.6110562,1900,179900
26.2338427,31.6106912,2000,179900
26.2541078,31.610323,2100,179900
26.274373,31.6099516,2200,179900
26.2946384,31.6095771,2300,179900
26.3149042,31.6091993,2400,179900
26.3351703,31.6088184,2500,179900
26.355437,31.6084343,2600,179900
26.3757042,31.6080469,2700,179900
26.3959721,31.6076564,2800,179900
26.4162408,31.6072627,2900,179900
26.4365104,31.6068658,3000,179900
26.4567809,31.6064657,3100,179900
26.4770525,31.6060623,3200,179900
26.4973252,31.6056558,3300,179900
26.5175991,31.6052461,3400,179900
26.5378744,31.6048331,3500,179900
26.5581511,31.604417,3600,179900
26.5784293,31.6039976,3700,179900
26.5987091,31.603575,3800,179900
26.6189906,31.6031492,3900,179900
26.6390711,31.6027244,3999,179900
25.8279847,31.6010216,0,180000
25.8482639,31.6007168,100,180000
25.8685415,31.6004088,200,180000
25.8888174,31.6000977,300,180000
25.9090918,31.5997834,400,180000
25.9293647,31.5994659,500,180000
25.9496363,31.5991453,600,180000
25.9699067,31.5988215,700,180000
25.9901759,31.5984946,800,180000
26.010444,31.5981645,900,180000
26.0307112,31.5978312,1000,180000
26.0509774,31.5974948,1100,180000
26.0712429,31.5971552,1200,180000
26.0915077,31.5968124,1300,180000
26.1117719,31.5964665,1400,180000
26.1320355,31.5961173,1500,180000
26.1522987,31.5957651,1600,180000
26.1725616,31.5954096,1700,180000
26.1928243,31.595051,1800,180000
26.2130868,31.5946892,1900,180000
26.2333493,31.5943242,2000,180000
26.2536118,31.593956,2100,180000
26.2738744,31.5935847,2200,180000
26.2941372,31.5932101,2300,180000
26.3144004,31.5928324,2400,180000
26.334664,31.5924515,2500,180000
26.354928,31.5920674,2600,180000
26.3751927,31.5916802,2700,180000
26.395458,31.5912897,2800,180000
26.4157241,31.590896,2900,180000
26.4359911,31.5904992,3000,180000
26.456259,31.5900991,3100,180000
26.476528,31.5896958,3200,180000
26.4967982,31.5892893,3300,180000
26.5170695,31.5888797,3400,180000
26.5373422,31.5884668,3500,180000
26.5576163,31.5880507,3600,180000
26.577892,31.5876314,3700,180000
26.5981692,31.5872088,3800,180000
26.6184481,31.5867831,3900,180000
26.638526,31.5863584,3999,180000
25.8275334,31.5846548,0,180100
25.8478101,31.5843499,100,180100
25.868085,31.584042,200,180100
25.8883584,31.5837308,300,180100
25.9086302,31.5834165,400,180100
25.9289006,31.5830991,500,180100
25.9491696,31.5827784,600,180100
25.9694374,31.5824547,700,180100
25.989704,31.5821277,800,180100
26.0099695,31.5817976,900,180100
26.0302341,31.5814644,1000,180100
26.0504978,31.5811279,1100,180100
26.0707607,31.5807883,1200,180100
26.0910229,31.5804456,1300,180100
26.1112845,31.5800997,1400,180100
26.1315455,31.5797506,1500,180100
26.1518062,31.5793983,1600,180100
26.1720665,31.5790429,1700,180100
26.1923266,31.5786843,1800,180100
26.2125865,31.5783225,1900,180100
26.2328464,31.5779575,2000,180100
26.2531063,31.5775894,2100,180100
26.2733663,31.5772181,2200,180100
26.2936266,31.5768436,2300,180100
26.3138872,31.5764659,2400,180100
26.3341482,31.576085,2500,180100
26.3544097,31.575701,2600,180100
26.3746717,31.5753138,2700,180100
26.3949345,31.5749233,2800,180100
26.415198,31.5745297,2900,180100
26.4354624,31.5741329,3000,180100
26.4557278,31.5737329,3100,180100
26.4759942,31.5733296,3200,180100
26.4962617,31.5729232,3300,180100
26.5165305,31.5725136,3400,180100
26.5368006,31.5721007,3500,180100
26.5570721,31.5716847,3600,180100
26.5773452,31.5712654,3700,180100
26.5976198,31.570843,3800,180100
26.6178962,31.5704173,3900,180100
26.6379715,31.5699927,3999,180100
25.8270866,31.5682744,0,180200
25.8473607,31.5679696,100,180200
25.8676331,31.5676616,200,180200
25.8879038,31.5673505,300,180200
25.9081731,31.5670363,400,180200
25.9284408,31.5667189,500,180200
25.9487073,31.5663983,600,180200
